"","halodule","zostera","ruppia","algae","oyster","saltmarsh","other","richness","shannonD","evenness","seagrass","richness_comb","shannonD_comb","evenness_comb","total_cover","avg_blade_length","avg_shoot_density","max10","depth_m_avg","sal_avg","total_abund_sum","comm_richness_sum","comm_shannonD_sum","comm_evenness_sum","carnivore","herbivore","omnivore","soniferous_S","carn_2","detritivore","herb_2","invertivore","omni_2","piscivore","planktivore","num_bai_chr","num_ort_chr","num_ops_tau","seagrass_area","seagrass_core.area","seagrass_perimeter","seagrass_perim.area.ratio","saltmarsh_area","saltmarsh_core.area","saltmarsh_perimeter","saltmarsh_perim.area.ratio","oyster_area","oyster_core.area","oyster_perimeter","oyster_perim.area.ratio","habitat_total","NNratio","dist2adjPatch","richness_landscape","avg_temp","avg_spl_low","avg_spl_high","ToadCallRate","ToadCallRateNorm"
"total_abund_sum",0.448347354536879,0.0128538998048884,0.0202563036446651,-0.00205161505405974,0.391306505635941,NA,-0.211308380989085,0.56212551230349,0.230950772956563,0.211209465464313,0.410810890484617,0.391306505635941,0.391306505635941,NA,0.414259365905769,0.119223348757118,0.247886597257585,0.176392200846086,0.171376926572346,0.39701104654059,1,0.460418987142468,-0.211372083142107,-0.382451419936634,0.998430542348725,0.401978866278732,0.316319721178416,-0.116850607681687,0.520764940787298,0.495674568336276,0.554507256834751,0.985868021756193,0.0719602192598125,0.372281868974629,0.467654756594537,0.459072199226866,0.544707758868342,0.401978866278732,0.246191528578488,0.231463784738319,0.228561027303909,0.0411139350482163,0.0736792634508251,0.0876795851051258,-0.0106953593108976,-0.0137261850391888,0.276983889068071,0.235912956359881,0.200204253813742,0.174901291486346,0.274013913563784,0.0333624861109333,-0.0975485017880745,0.0305946219035718,0.484440306607872,-0.0503301095260858,0.144450444762027,0.472847210916978,0.513552698325641
"comm_richness_sum",0.274257833091725,-0.214253797177423,-0.0724900058389358,-0.2576470068376,-0.061259907676888,NA,-0.37631086144374,0.0637799200717336,0.0911981509088852,0.158115152331199,0.147490456348243,-0.061259907676888,-0.061259907676888,NA,0.125660178814859,0.743732237778412,0.0418819727429522,0.774796498678665,0.448023592498161,-0.238915008993308,0.460418987142468,1,0.510464680754507,0.215806896133798,0.452662980386205,0.253791046089964,0.263684452093694,0.691361815210593,0.609375478945264,0.258650487379807,0.124702435622597,0.43290459417785,0.708421298375589,0.156762168335056,0.273693949820568,0.083139983268277,0.270899392567831,0.253791046089964,-0.0438928977522128,0.0322830470570025,-0.110575857241388,-0.0525422736428846,-0.188965709086944,-0.200710834149924,-0.0812994256703668,0.0845064639638973,0.0802202737977108,0.21443819351135,-0.0235597416491683,0.11062268152381,-0.126651875965318,0.307664267436718,-0.0318254654191747,0.253791046089964,0.716227197478824,0.00679751213278099,0.654676777353948,-0.395648086271719,-0.0660511097839139
"comm_shannonD_sum",-0.0349835274043115,0.186272028695493,0.25331882876912,-0.184823365085763,-0.405501631036976,NA,-0.544701602232362,0.0510394838390397,0.107740563662792,0.0429596241948046,0.117938946222597,-0.405501631036976,-0.405501631036976,NA,0.100346277650016,0.77212523940178,-0.391348323530667,0.73794352136163,0.325697487281219,-0.393500520497544,-0.211372083142107,0.510464680754507,1,0.946835484436859,-0.231807850308277,-0.306772129797496,0.286014901138557,0.810402968243239,0.249818569223581,0.372145764951725,0.0772029769322933,-0.317841589837589,0.525930886440022,-0.067066201924995,0.103368180640328,0.245808362589183,0.29462821453463,-0.306772129797496,0.193658103203328,0.183279694465146,0.207027545920926,0.141470010410467,0.0391012525555978,0.0317306469429384,0.0607690451804539,-0.045156093229228,-0.175528503685859,-0.0950926263716243,-0.13709887873265,-0.205303135348477,0.146080086149699,0.135009374474514,0.189808346558881,0.149465365421894,0.674901452199328,-0.239868708574289,0.727409650716164,-0.78351953806949,-0.618930560306599
"comm_evenness_sum",-0.178372457535435,0.320958994068274,0.311596713811831,-0.102579005339756,-0.437236319145242,NA,-0.528983920653523,0.0343644825087704,0.0927270472987835,-0.000489754542778076,0.0554137969559766,-0.437236319145242,-0.437236319145242,NA,0.0444095921215981,0.592683415767968,-0.516648783660105,0.530066829076331,0.232539645465581,-0.350288274215603,-0.382451419936634,0.215806896133798,0.946835484436859,1,-0.403303525338183,-0.389263940425063,0.243601008699776,0.668204131067888,0.0485854007229407,0.341014362569712,0.0521462994450653,-0.492754661658923,0.316751701809089,-0.0890791300977709,0.0224920626783536,0.24471724803637,0.244645215330587,-0.389263940425063,0.226621579663927,0.177015263026857,0.27651538125183,0.214917647479489,0.126360482631605,0.122037810850163,0.109739591118352,-0.123447928372296,-0.223266503375035,-0.194446953067947,-0.129231728491917,-0.254856949900686,0.21284471632552,0.0390460304813889,0.215305385125516,0.0640951337589948,0.519181208358804,-0.249338523346848,0.603053957443968,-0.722395925974652,-0.646180226373891
"carnivore",0.461893181327019,0.0233904266691857,0.0338609419910285,0.00641242249986847,0.409920790880951,NA,-0.203343121663205,0.561559541825799,0.260560583545377,0.244291759386975,0.431071164135397,0.409920790880951,0.409920790880951,NA,0.435425272217763,0.0927474853928593,0.273563448959508,0.162383621468947,0.170941134820608,0.396552614908531,0.998430542348725,0.452662980386205,-0.231807850308277,-0.403303525338183,1,0.418381691941634,0.262697177312973,-0.122296521683436,0.489540194967611,0.49616494497706,0.524423602457355,0.987664146511688,0.0499622628903417,0.390147358329655,0.421167058409288,0.439647484325731,0.547823713245752,0.418381691941634,0.249081900262735,0.234226944993159,0.232232264071536,0.034796509707847,0.0835757599722659,0.0991713839048282,-0.0120566889525261,-0.038918297711149,0.286304781293002,0.251827635262575,0.200010632709299,0.157417143285182,0.283136719279118,0.0521222200393765,-0.0893448414920986,0.0104162823410534,0.464787298270069,-0.0356889548558667,0.140601656774437,0.490891896155194,0.538688457509373
"herbivore",-0.202543316959363,0.180895109861439,-0.143342269708913,-0.103399680055878,-0.0909090909090909,NA,-0.0909090909090909,-0.254823595718813,0.197801014955431,0.436432484669702,-0.168368446297222,-0.0909090909090909,-0.0909090909090909,NA,-0.178398335142666,-0.28189156067721,-0.250161902814237,-0.279185242654313,0.202349467113854,-0.0197661070679319,0.401978866278732,0.253791046089964,-0.306772129797496,-0.389263940425063,0.418381691941634,1,-0.168964464110306,-0.0649350649350649,-0.199028078981944,0.00396899771312269,-0.0314230662064412,0.459422678207713,-0.205886747762289,0.538198048234046,-0.132790855537025,-0.239206987227559,0.0277014065570762,1,-0.232540725624287,-0.298833668800691,-0.150427683403103,0.211487894637447,-0.229138406672508,-0.217086799158916,-0.244735306997047,-0.311587936774776,-0.124715171308046,-0.144387494117948,-0.0872055359153892,0.349736567806153,-0.326515581449209,0.200806897749822,-0.086324080863761,-0.0909090909090909,-0.111417421096565,0.671600907569136,0.0181495237767858,0.235468601460773,0.432765685119416
"omnivore",-0.0948542884155664,-0.175952154192264,-0.222273149982657,-0.142448011735248,-0.198327070278905,NA,-0.195658380887834,0.177368433182869,-0.434035673423166,-0.500894091103975,-0.219594705722233,-0.198327070278905,-0.198327070278905,NA,-0.233768760296485,0.484903706081146,-0.358095740119122,0.291194272475495,0.055667171594966,0.124629089439751,0.316319721178416,0.263684452093694,0.286014901138557,0.243601008699776,0.262697177312973,-0.168964464110306,1,0.0582601827219076,0.682254722780302,0.137367502283801,0.671200193186829,0.254760057157753,0.394637879582885,-0.197683861937241,0.923654098483691,0.465311873619555,0.107209926048501,-0.168964464110306,0.0259299753539873,0.0244241037344335,0.00672849472725105,0.11658708393594,-0.14309304939452,-0.166034296595724,0.02233220490843,0.424456561258913,-0.0746840367646659,-0.197877793444202,0.0630003628046911,0.343028836818225,-0.0701574721926978,-0.308959261620262,-0.16629408575947,0.350588347706902,0.475320798780215,-0.268818780497669,0.107250488603625,-0.16806831053052,-0.277831999539059
"soniferous_S",-0.112616156283798,-0.0266637866055094,0.287110346862275,-0.128899751528304,-0.220779220779221,NA,-0.532467532467532,0.0800874157973411,0.286468478197093,0.26618772141997,-0.0115217860347541,-0.220779220779221,-0.220779220779221,NA,-0.0239489300518234,0.759356840351333,-0.189603942178749,0.73031668883509,0.625698121812884,-0.502059119525489,-0.116850607681687,0.691361815210593,0.810402968243239,0.668204131067888,-0.122296521683436,-0.0649350649350649,0.0582601827219076,1,0.204938730946601,0.249689315114702,-0.206605798720938,-0.180133340340687,0.485115908839056,0.212015847941904,-0.056930235267587,-0.0550757271292306,0.20164196360484,-0.0649350649350649,0.0843703105792964,0.188986018284757,-0.0465730496636536,-0.125119947331755,0.0860500337975162,0.0747761871383527,0.113359081282516,-0.107922178086658,0.108487135104705,0.315394188403413,0.0232263490850749,-0.156001685256663,0.129567448439522,0.514515940829119,0.00720504431161829,0.194805194805195,0.522951768022663,-0.0918655909424371,0.778349707718767,-0.662871506922036,-0.352314045669652
"carn_2",0.281093393402436,-0.405929351740928,-0.186002321913577,-0.361716674757204,-0.0123887169039992,NA,-0.147572026128596,0.296815532270271,-0.191742375359181,-0.258559388028726,0.0502829599161325,-0.0123887169039992,-0.0123887169039992,NA,0.0195421892443163,0.65071461595081,0.140108463207222,0.605107880748016,0.269736955649169,0.26578725272508,0.520764940787298,0.609375478945264,0.249818569223581,0.0485854007229407,0.489540194967611,-0.199028078981944,0.682254722780302,0.204938730946601,1,0.221331936809246,0.513834894050916,0.472718829224647,0.572362187068195,-0.284799902446466,0.732066748141173,0.313084944628534,0.241667525336922,-0.199028078981944,0.110441714013443,0.138238916823706,0.0618382870643163,0.037219092115936,-0.227583968710387,-0.251740501704378,-0.0370952616747579,0.528821741262827,0.121597355954344,0.207517947982116,0.0323018491566096,0.212281262779251,-0.0216272929792445,0.0913780260080837,-0.242878433027749,0.490116070719598,0.635600791875187,-0.342165350019909,0.216574738876181,-0.187388313408032,-0.171837024883556
"detritivore",0.357691953132548,0.361425253067403,0.717358467616553,-0.245510074244345,-0.157188102561318,NA,-0.356278705971958,0.739994283361267,0.697168464262372,0.536679130168569,0.685069830162526,-0.157188102561318,-0.157188102561318,NA,0.66606548758618,0.168523684125629,-0.020679142450665,0.266726391866473,0.15538243861449,0.390945982584531,0.495674568336276,0.258650487379807,0.372145764951725,0.341014362569712,0.49616494497706,0.00396899771312269,0.137367502283801,0.249689315114702,0.221331936809246,1,0.503722185816439,0.355944125049215,0.00565954819978559,0.258237003071727,0.205661408394781,0.771894039658029,0.990068035556504,0.00396899771312269,0.848998979661597,0.775365480860618,0.830807039692872,0.172779933067113,0.138895153336885,0.198616357610948,-0.241496248592539,-0.31325543556043,-0.164181999696742,-0.0109091041275444,-0.250494051277981,-0.381072866048127,0.713264382538902,0.223337972847435,0.296082549519753,-0.134016305979214,0.486732208716696,-0.304087817102306,0.263729258805227,-0.0723336087211057,-0.178919472470122
"herb_2",0.366029711859274,0.227050786138806,-0.0837402097458153,-0.368116595340243,-0.144497194767576,NA,-0.144497194767576,0.503657235776129,0.0277067236506322,-0.0567679522438614,0.374223887550694,-0.144497194767576,-0.144497194767576,NA,0.343634227948267,0.182468809190312,-0.0194074413607747,0.170320125948422,-0.0926579725313751,0.292814319639792,0.554507256834751,0.124702435622597,0.0772029769322933,0.0521462994450653,0.524423602457355,-0.0314230662064412,0.671200193186829,-0.206605798720938,0.513834894050916,0.503722185816439,1,0.470822774494453,0.0827619086256872,0.00896302527269777,0.721813453506915,0.823139609517844,0.515610329770883,-0.0314230662064412,0.518679071086568,0.455985821208754,0.522727498489456,0.0290538814135517,-0.324907781417958,-0.318852105065265,-0.277537814109728,0.12874469455887,-0.197113386878406,-0.215306173040196,-0.167597228614183,-0.00851111904095609,0.194598175092798,-0.18008766478001,0.349165378263356,-0.086702870023439,0.366926378784966,-0.0958485628939256,-0.0669895913964862,0.122328988890886,-0.10451203310754
"invertivore",0.420565995567678,-0.0208650076070703,-0.0910176132097225,0.0673807269687049,0.473503789423646,NA,-0.1587553298934,0.469950358870407,0.157742665595182,0.16988240074456,0.336767277294719,0.473503789423646,0.473503789423646,NA,0.346263906662352,0.0623060747827562,0.284922933574198,0.115919045833608,0.159182687451652,0.355493090802835,0.985868021756193,0.43290459417785,-0.317841589837589,-0.492754661658923,0.987664146511688,0.459422678207713,0.254760057157753,-0.180133340340687,0.472718829224647,0.355944125049215,0.470822774494453,1,0.0393620621702861,0.390293304118799,0.407100689281959,0.331709549054323,0.411039516602482,0.459422678207713,0.113698659196904,0.106133107682282,0.104161397232431,0.0208721309416426,0.0777355069088687,0.083528388107928,0.0416423683537173,0.00454688798530414,0.342155490650109,0.269656859463113,0.271101389856733,0.24667002402294,0.182869954797639,0.0118423476302288,-0.152325886324963,0.0331132105006044,0.412307916117105,0.0279476176704383,0.110739174087514,0.546054468583265,0.620095736056133
"omni_2",0.349783875684301,-0.520355896230215,-0.239163559670106,-0.281930286258076,-0.205886747762289,NA,-0.205886747762289,-0.200528366616526,-0.422295470683214,-0.433645943888004,0.054809484464326,-0.205886747762289,-0.205886747762289,NA,0.0298683325988818,0.597414204296487,-0.046023089112329,0.604031839389447,-0.107627560752389,-0.119135788472756,0.0719602192598125,0.708421298375589,0.525930886440022,0.316751701809089,0.0499622628903417,-0.205886747762289,0.394637879582885,0.485115908839056,0.572362187068195,0.00565954819978559,0.0827619086256872,0.0393620621702861,1,-0.421667587606426,0.398261564205192,0.12322634915164,0.0242842142112387,-0.205886747762289,-0.169740297159875,-0.0643401786656602,-0.224973498265842,-0.116345881351263,-0.353131631148266,-0.356906764561246,-0.252159593451191,0.0987721571380685,-0.220626031761468,-0.144627658976597,-0.264214812406487,-0.137133497536396,-0.360585153099331,-0.221000743284336,0.18913219658237,0.0415342408985347,0.571408763968874,-0.349594521666157,0.303608230516785,-0.491037550382055,-0.360190563279532
"piscivore",-0.200117966306117,0.606626519589751,0.135867981742314,0.409720616936076,0.314771165815172,NA,-0.2487391128519,0.328975758260811,0.513609609284554,0.541973517134605,0.0724620617443376,0.314771165815172,0.314771165815172,NA,0.109150797977596,0.00254102367717184,-0.0660162294569044,-0.0658648019721502,0.561935837242132,-0.184999782167213,0.372281868974629,0.156762168335056,-0.067066201924995,-0.0890791300977709,0.390147358329655,0.538198048234046,-0.197683861937241,0.212015847941904,-0.284799902446466,0.258237003071727,0.00896302527269777,0.390293304118799,-0.421667587606426,1,-0.300534726937335,-0.0269394474150343,0.217995614730921,0.538198048234046,0.18561762878199,0.146671356026483,0.168712081809951,0.101245408289475,0.356958517410034,0.342308782983698,0.350777266906009,-0.365220729804499,0.475116598511761,0.428933490764615,0.492398012896168,0.238122799925851,0.413253557664689,0.425591135422907,-0.038020350491192,-0.0636375756230424,0.0904019588761685,0.553399509335128,0.468206446535047,0.23162864258651,0.493176336795357
"planktivore",0.152466776792887,-0.376903913179825,-0.130466043720897,-0.286566381329221,-0.128298272477875,NA,-0.125276712190305,0.294196789620805,-0.333232362107518,-0.399915248293403,-0.0356419186530305,-0.128298272477875,-0.128298272477875,NA,-0.0609233381919164,0.354966401742384,-0.106201274951053,0.265429505527294,-0.0825290794794173,0.241183864944099,0.467654756594537,0.273693949820568,0.103368180640328,0.0224920626783536,0.421167058409288,-0.132790855537025,0.923654098483691,-0.056930235267587,0.732066748141173,0.205661408394781,0.721813453506915,0.407100689281959,0.398261564205192,-0.300534726937335,1,0.56656037955564,0.227035218355978,-0.132790855537025,0.0959138347189724,0.156321466009534,0.00310098826933662,-0.114643337090728,-0.221249313991324,-0.22029721333846,-0.167229269084345,0.41024932236415,-0.124424636151155,-0.171597150483544,-0.0819650860551333,0.176920667165655,-0.0663540546281319,-0.299343216875059,-0.107264800286605,0.230971468094186,0.383557709162488,-0.413755939932924,-0.105173064518545,0.0253222865909595,-0.172762565835657
"num_bai_chr",0.546160519736902,0.223310580503653,0.378600141559944,-0.238813540737598,-0.112102411372965,NA,-0.175092289672587,0.689135223710279,0.277641861624949,0.103202373169566,0.691041341832435,-0.112102411372965,-0.112102411372965,NA,0.672955031270872,0.142058545045118,0.084123530287629,0.227223914257177,-0.25280242636815,0.304934588734371,0.459072199226866,0.083139983268277,0.245808362589183,0.24471724803637,0.439647484325731,-0.239206987227559,0.465311873619555,-0.0550757271292306,0.313084944628534,0.771894039658029,0.823139609517844,0.331709549054323,0.12322634915164,-0.0269394474150343,0.56656037955564,1,0.783826719190135,-0.239206987227559,0.737490128194657,0.719930873944776,0.683509333620749,-0.0866095755223065,-0.0423626902543644,0.00469718283141803,-0.294104520961181,-0.0809315749979924,-0.259186968832789,-0.234565324296446,-0.272929334448394,-0.364427698815017,0.511931376461954,-0.230512732288661,0.485517874754516,-0.256467682294295,0.399093806755307,-0.430125380232717,-0.0110143697594933,0.0604293478092386,-0.218462751827901
"num_ort_chr",0.448039051783771,0.279609313558152,0.704877627402123,-0.298085132192905,-0.128365161628384,NA,-0.321167012613282,0.750224149489549,0.701739840503514,0.549162106995463,0.733753076552515,-0.128365161628384,-0.128365161628384,NA,0.710640404944211,0.121019971595516,0.0719375323679494,0.253408297683003,0.0990972267584474,0.421051353188571,0.544707758868342,0.270899392567831,0.29462821453463,0.244645215330587,0.547823713245752,0.0277014065570762,0.107209926048501,0.20164196360484,0.241667525336922,0.990068035556504,0.515610329770883,0.411039516602482,0.0242842142112387,0.217995614730921,0.227035218355978,0.783826719190135,1,0.0277014065570762,0.845215077257525,0.794757183786861,0.803917846506022,0.0878459090640205,0.0844594931938165,0.149899460623176,-0.313472555865995,-0.315682899527701,-0.180569128777084,-0.00345427846878636,-0.29959241659229,-0.427503753687051,0.677752004699714,0.217355886221826,0.325122607869329,-0.182883389342922,0.44784740551669,-0.330901440347713,0.18418045628713,-0.0028790330833697,-0.130911388399623
"num_ops_tau",-0.202543316959363,0.180895109861439,-0.143342269708913,-0.103399680055878,-0.0909090909090909,NA,-0.0909090909090909,-0.254823595718813,0.197801014955431,0.436432484669702,-0.168368446297222,-0.0909090909090909,-0.0909090909090909,NA,-0.178398335142666,-0.28189156067721,-0.250161902814237,-0.279185242654313,0.202349467113854,-0.0197661070679319,0.401978866278732,0.253791046089964,-0.306772129797496,-0.389263940425063,0.418381691941634,1,-0.168964464110306,-0.0649350649350649,-0.199028078981944,0.00396899771312269,-0.0314230662064412,0.459422678207713,-0.205886747762289,0.538198048234046,-0.132790855537025,-0.239206987227559,0.0277014065570762,1,-0.232540725624287,-0.298833668800691,-0.150427683403103,0.211487894637447,-0.229138406672508,-0.217086799158916,-0.244735306997047,-0.311587936774776,-0.124715171308046,-0.144387494117948,-0.0872055359153892,0.349736567806153,-0.326515581449209,0.200806897749822,-0.086324080863761,-0.0909090909090909,-0.111417421096565,0.671600907569136,0.0181495237767858,0.235468601460773,0.432765685119416
"seagrass_area",0.337329398707214,0.376960198211902,0.647147290124634,-0.3098679627757,-0.201754420869335,NA,-0.0585815062209978,0.762639038811727,0.68945129464571,0.480345167385914,0.648235216366716,-0.201754420869335,-0.201754420869335,NA,0.623517141048264,0.00790670006302261,0.167138632166999,0.0871698369032933,0.0747372139166731,0.420606182815935,0.246191528578488,-0.0438928977522128,0.193658103203328,0.226621579663927,0.249081900262735,-0.232540725624287,0.0259299753539873,0.0843703105792964,0.110441714013443,0.848998979661597,0.518679071086568,0.113698659196904,-0.169740297159875,0.18561762878199,0.0959138347189724,0.737490128194657,0.845215077257525,-0.232540725624287,1,0.946429376177975,0.923598005515543,0.0208407487692773,-0.00914878260302072,0.0405593722122209,-0.305484900829048,-0.211303791897177,-0.159771341641128,0.0786693446282932,-0.289323462587769,-0.465418895642853,0.749625550201475,0.317451906265621,0.438339090096495,-0.185656227783021,0.145684674198093,-0.221780732865461,0.00383294597266469,-0.0651976097099384,-0.293462254942874
